timestamp,pm25,pm10,no2,so2,co,o3,temp_c,rh_pct,wind_kmh,city,station,pm25_unit,pm10_unit,hour,weekday,month,month_name,date,is_weekend
2023-04-06 16:00:00,59.0,120.2,21.1,11.6,1.05,44.1,28.1,44.0,10.1,Delhi,Anand Vihar,ug/m3,ug/m3,16,Thursday,4,April,2023-04-06,False
2023-04-06 17:00:00,79.6,129.7,34.3,9.5875,1.38,61.6,26.2,49.0,11.6,Delhi,Anand Vihar,ug/m3,ug/m3,17,Thursday,4,April,2023-04-06,False
2023-04-06 18:00:00,86.3,215.58499999999998,45.375,7.575,1.205,23.965,27.6,49.0,6.2,Delhi,Anand Vihar,ug/m3,ug/m3,18,Thursday,4,April,2023-04-06,False
2023-04-06 19:00:00,93.0,165.8,50.6,18.0,1.42,74.2,25.1,52.0,5.6,Delhi,Anand Vihar,ug/m3,ug/m3,19,Thursday,4,April,2023-04-06,False
2023-04-06 20:00:00,111.2,186.4,42.3,10.6,1.25,16.6,22.6,52.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,20,Thursday,4,April,2023-04-06,False
2023-04-06 21:00:00,128.3,221.3,31.5,7.3,1.77,38.7,24.8,57.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,21,Thursday,4,April,2023-04-06,False
2023-04-06 22:00:00,118.8,182.2,43.6,9.2,1.32,27.150000000000002,19.1,71.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,22,Thursday,4,April,2023-04-06,False
2023-04-06 23:00:00,89.5,126.6,37.8,11.3,0.58,15.6,20.7,64.0,12.2,Delhi,Anand Vihar,ug/m3,ug/m3,23,Thursday,4,April,2023-04-06,False
2023-04-07 00:00:00,47.9,78.8,35.4,9.2,1.22,16.4,19.6,60.0,7.7,Delhi,Anand Vihar,ug/m3,ug/m3,0,Friday,4,April,2023-04-07,False
2023-04-07 01:00:00,80.8,149.3,28.3,6.6,1.36,14.1,16.8,90.0,9.8,Delhi,Anand Vihar,ug/m3,ug/m3,1,Friday,4,April,2023-04-07,False
2023-04-07 02:00:00,49.7,74.5,21.4,11.2,0.92,16.9,18.9,71.0,10.1,Delhi,Anand Vihar,ug/m3,ug/m3,2,Friday,4,April,2023-04-07,False
2023-04-07 03:00:00,98.3,146.2,33.7,9.2,1.24,13.0,17.4,73.0,10.4,Delhi,Anand Vihar,ug/m3,ug/m3,3,Friday,4,April,2023-04-07,False
2023-04-07 04:00:00,80.8,146.0,31.1,12.9,1.09,18.7,20.6,71.0,4.9,Delhi,Anand Vihar,ug/m3,ug/m3,4,Friday,4,April,2023-04-07,False
2023-04-07 05:00:00,99.8,152.5,43.5,8.4,0.76,16.8,20.3,72.0,10.3,Delhi,Anand Vihar,ug/m3,ug/m3,5,Friday,4,April,2023-04-07,False
2023-04-07 06:00:00,76.3,117.2,36.3,19.3,2.03,13.1,20.0,66.0,6.9,Delhi,Anand Vihar,ug/m3,ug/m3,6,Friday,4,April,2023-04-07,False
2023-04-07 07:00:00,71.8,110.7,39.7,12.5,1.4,20.6,17.5,74.0,10.4,Delhi,Anand Vihar,ug/m3,ug/m3,7,Friday,4,April,2023-04-07,False
2023-04-07 08:00:00,100.3,159.5,46.9,11.5,1.65,21.450000000000003,21.3,62.0,6.1,Delhi,Anand Vihar,ug/m3,ug/m3,8,Friday,4,April,2023-04-07,False
2023-04-07 09:00:00,89.7,122.7,38.5,12.8,1.39,22.3,22.5,54.0,9.1,Delhi,Anand Vihar,ug/m3,ug/m3,9,Friday,4,April,2023-04-07,False
2023-04-07 10:00:00,73.2,110.9,35.0,11.25,1.335,30.5,26.1,41.0,8.2,Delhi,Anand Vihar,ug/m3,ug/m3,10,Friday,4,April,2023-04-07,False
2023-04-07 11:00:00,69.1,113.2,33.0,9.7,1.28,48.6,26.0,57.0,14.3,Delhi,Anand Vihar,ug/m3,ug/m3,11,Friday,4,April,2023-04-07,False
2023-04-07 12:00:00,95.5,156.2,22.6,17.1,0.79,67.6,27.2,46.0,6.8,Delhi,Anand Vihar,ug/m3,ug/m3,12,Friday,4,April,2023-04-07,False
2023-04-07 13:00:00,60.2,108.1,21.7,10.1,1.21,55.9,28.9,48.0,6.6,Delhi,Anand Vihar,ug/m3,ug/m3,13,Friday,4,April,2023-04-07,False
2023-04-07 14:00:00,60.7,116.7,31.9,10.8,0.95,76.2,30.2,40.0,12.7,Delhi,Anand Vihar,ug/m3,ug/m3,14,Friday,4,April,2023-04-07,False
2023-04-07 15:00:00,62.6,116.6,29.6,10.633333333333335,0.99,77.6,30.2,44.0,11.1,Delhi,Anand Vihar,ug/m3,ug/m3,15,Friday,4,April,2023-04-07,False
2023-04-07 16:00:00,81.1,142.2,31.0,10.466666666666667,1.04,71.3,28.8,44.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,16,Friday,4,April,2023-04-07,False
2023-04-07 17:00:00,71.5,112.7,48.7,10.3,1.11,47.4,27.3,51.0,7.7,Delhi,Anand Vihar,ug/m3,ug/m3,17,Friday,4,April,2023-04-07,False
2023-04-07 18:00:00,60.1,90.3,35.3,8.0,1.91,27.1,27.4,49.0,6.0,Delhi,Anand Vihar,ug/m3,ug/m3,18,Friday,4,April,2023-04-07,False
2023-04-07 19:00:00,94.4,151.2,73.9,20.9,1.88,33.4,25.7,46.0,7.8,Delhi,Anand Vihar,ug/m3,ug/m3,19,Friday,4,April,2023-04-07,False
2023-04-07 20:00:00,119.3,202.4,40.9,7.8,1.51,20.6,25.6,67.0,7.6,Delhi,Anand Vihar,ug/m3,ug/m3,20,Friday,4,April,2023-04-07,False
2023-04-07 21:00:00,85.9,149.3,63.0,10.7,1.22,21.0,22.5,61.0,7.1,Delhi,Anand Vihar,ug/m3,ug/m3,21,Friday,4,April,2023-04-07,False
2023-04-07 22:00:00,93.8,159.7,57.2,8.9,0.99,14.4,23.2,58.0,7.6,Delhi,Anand Vihar,ug/m3,ug/m3,22,Friday,4,April,2023-04-07,False
2023-04-07 23:00:00,78.9,124.7,24.5,9.2,1.28,13.8,20.8,67.0,7.5,Delhi,Anand Vihar,ug/m3,ug/m3,23,Friday,4,April,2023-04-07,False
2023-04-08 00:00:00,82.6,143.0,34.4,7.6,0.89,13.0,20.5,71.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,0,Saturday,4,April,2023-04-08,True
2023-04-08 01:00:00,72.3,131.1,24.3,8.7,1.22,11.2,17.6,74.0,5.4,Delhi,Anand Vihar,ug/m3,ug/m3,1,Saturday,4,April,2023-04-08,True
2023-04-08 02:00:00,71.4,124.8,23.0,12.7,1.17,13.4,18.3,75.0,9.9,Delhi,Anand Vihar,ug/m3,ug/m3,2,Saturday,4,April,2023-04-08,True
2023-04-08 03:00:00,72.3,111.5,28.9,6.2,0.96,12.0,19.1,75.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,3,Saturday,4,April,2023-04-08,True
2023-04-08 04:00:00,66.7,98.2,21.8,13.6,0.96,18.1,18.5,78.0,8.7,Delhi,Anand Vihar,ug/m3,ug/m3,4,Saturday,4,April,2023-04-08,True
2023-04-08 05:00:00,74.0,108.7,31.2,12.45,1.1949999999999998,12.3,16.1,75.0,10.6,Delhi,Anand Vihar,ug/m3,ug/m3,5,Saturday,4,April,2023-04-08,True
2023-04-08 06:00:00,62.2,92.9,25.6,11.3,1.43,14.2,18.4,73.0,10.0,Delhi,Anand Vihar,ug/m3,ug/m3,6,Saturday,4,April,2023-04-08,True
2023-04-08 07:00:00,54.9,90.2,35.5,10.2,1.24,18.5,21.5,57.0,9.2,Delhi,Anand Vihar,ug/m3,ug/m3,7,Saturday,4,April,2023-04-08,True
2023-04-08 08:00:00,84.3,142.1,48.3,10.6,1.55,34.0,24.2,54.0,11.7,Delhi,Anand Vihar,ug/m3,ug/m3,8,Saturday,4,April,2023-04-08,True
2023-04-08 09:00:00,82.0,113.9,40.2,14.2,1.77,22.5,23.2,55.0,2.8,Delhi,Anand Vihar,ug/m3,ug/m3,9,Saturday,4,April,2023-04-08,True
2023-04-08 10:00:00,85.2,129.6,31.8,6.4,1.11,24.0,24.2,54.0,14.4,Delhi,Anand Vihar,ug/m3,ug/m3,10,Saturday,4,April,2023-04-08,True
2023-04-08 11:00:00,77.5,127.0,24.700000000000003,11.9,1.29,32.75,27.4,47.0,11.8,Delhi,Anand Vihar,ug/m3,ug/m3,11,Saturday,4,April,2023-04-08,True
2023-04-08 12:00:00,66.0,96.5,17.6,8.2,1.47,41.5,27.1,43.0,13.2,Delhi,Anand Vihar,ug/m3,ug/m3,12,Saturday,4,April,2023-04-08,True
2023-04-08 13:00:00,37.1,61.9,16.5,12.2,0.82,49.2,28.8,47.0,6.7,Delhi,Anand Vihar,ug/m3,ug/m3,13,Saturday,4,April,2023-04-08,True
2023-04-08 14:00:00,40.4,62.7,17.0,8.5,0.64,107.4,28.0,40.0,9.1,Delhi,Anand Vihar,ug/m3,ug/m3,14,Saturday,4,April,2023-04-08,True
2023-04-08 15:00:00,50.3,74.8,24.1,11.8,0.99,73.8,28.0,32.0,9.7,Delhi,Anand Vihar,ug/m3,ug/m3,15,Saturday,4,April,2023-04-08,True
2023-04-08 16:00:00,84.0,135.1,27.1,6.7,0.86,47.5,29.4,37.0,8.0,Delhi,Anand Vihar,ug/m3,ug/m3,16,Saturday,4,April,2023-04-08,True
2023-04-08 17:00:00,82.8,134.55,34.1,6.5,1.21,67.9,28.7,43.0,9.4,Delhi,Anand Vihar,ug/m3,ug/m3,17,Saturday,4,April,2023-04-08,True
2023-04-08 18:00:00,91.2,134.0,35.4,9.7,1.15,29.1,26.6,47.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,18,Saturday,4,April,2023-04-08,True
2023-04-08 19:00:00,78.0,121.9,32.9,14.2,1.41,24.1,24.6,56.0,5.9,Delhi,Anand Vihar,ug/m3,ug/m3,19,Saturday,4,April,2023-04-08,True
2023-04-08 20:00:00,75.4,126.4,51.8,11.4,1.33,19.2,22.6,57.0,10.8,Delhi,Anand Vihar,ug/m3,ug/m3,20,Saturday,4,April,2023-04-08,True
2023-04-08 21:00:00,101.1,149.9,31.4,11.3,1.12,23.9,21.5,49.0,10.6,Delhi,Anand Vihar,ug/m3,ug/m3,21,Saturday,4,April,2023-04-08,True
2023-04-08 22:00:00,68.0,92.2,35.7,12.3,1.27,16.5,21.4,70.0,7.2,Delhi,Anand Vihar,ug/m3,ug/m3,22,Saturday,4,April,2023-04-08,True
2023-04-08 23:00:00,73.3,100.6,29.2,9.0,0.95,23.4,21.4,65.0,5.7,Delhi,Anand Vihar,ug/m3,ug/m3,23,Saturday,4,April,2023-04-08,True
2023-04-09 00:00:00,61.7,94.7,28.7,11.6,1.07,17.3,18.1,69.0,9.3,Delhi,Anand Vihar,ug/m3,ug/m3,0,Sunday,4,April,2023-04-09,True
2023-04-09 01:00:00,84.1,117.9,22.7,10.399999999999999,0.88,19.5,17.3,72.0,6.9,Delhi,Anand Vihar,ug/m3,ug/m3,1,Sunday,4,April,2023-04-09,True
2023-04-09 02:00:00,59.6,92.1,31.8,9.2,0.65,9.9,19.4,69.0,9.7,Delhi,Anand Vihar,ug/m3,ug/m3,2,Sunday,4,April,2023-04-09,True
2023-04-09 03:00:00,41.7,78.7,34.2,9.5,1.09,10.2,20.8,76.0,7.0,Delhi,Anand Vihar,ug/m3,ug/m3,3,Sunday,4,April,2023-04-09,True
2023-04-09 04:00:00,73.5,102.5,32.5,8.7,1.13,10.4,20.3,63.0,12.7,Delhi,Anand Vihar,ug/m3,ug/m3,4,Sunday,4,April,2023-04-09,True
2023-04-09 05:00:00,63.0,98.0,29.1,9.8,1.7,14.4,17.0,78.0,7.3,Delhi,Anand Vihar,ug/m3,ug/m3,5,Sunday,4,April,2023-04-09,True
2023-04-09 06:00:00,77.5,153.6,28.3,9.3,1.14,11.4,20.7,70.0,6.8,Delhi,Anand Vihar,ug/m3,ug/m3,6,Sunday,4,April,2023-04-09,True
2023-04-09 07:00:00,80.2,133.6,60.3,8.3,1.31,25.2,22.5,68.0,9.1,Delhi,Anand Vihar,ug/m3,ug/m3,7,Sunday,4,April,2023-04-09,True
2023-04-09 08:00:00,78.1,120.5,52.349999999999994,9.6,1.51,20.5,21.8,65.0,5.0,Delhi,Anand Vihar,ug/m3,ug/m3,8,Sunday,4,April,2023-04-09,True
2023-04-09 09:00:00,89.2,140.5,44.4,10.3,1.71,31.2,23.5,56.0,6.8,Delhi,Anand Vihar,ug/m3,ug/m3,9,Sunday,4,April,2023-04-09,True
2023-04-09 10:00:00,52.0,86.9,36.5,7.5,1.55,30.0,25.5,61.0,4.9,Delhi,Anand Vihar,ug/m3,ug/m3,10,Sunday,4,April,2023-04-09,True
2023-04-09 11:00:00,53.2,100.8,30.35,11.0,1.13,52.5,26.9,47.0,8.100000000000001,Delhi,Anand Vihar,ug/m3,ug/m3,11,Sunday,4,April,2023-04-09,True
2023-04-09 12:00:00,56.3,85.4,24.2,8.8,0.85,31.5,27.8,43.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,12,Sunday,4,April,2023-04-09,True
2023-04-09 13:00:00,39.7,58.9,17.6,10.4,0.76,57.2,29.0,46.0,7.9,Delhi,Anand Vihar,ug/m3,ug/m3,13,Sunday,4,April,2023-04-09,True
2023-04-09 14:00:00,32.2,44.9,20.2,8.4,0.67,68.4,28.45,37.0,12.1,Delhi,Anand Vihar,ug/m3,ug/m3,14,Sunday,4,April,2023-04-09,True
2023-04-09 15:00:00,52.0,84.1,21.9,12.9,0.57,67.1,27.9,41.0,9.95,Delhi,Anand Vihar,ug/m3,ug/m3,15,Sunday,4,April,2023-04-09,True
2023-04-09 16:00:00,65.2,90.6,42.7,12.6,0.66,47.5,28.0,45.0,7.8,Delhi,Anand Vihar,ug/m3,ug/m3,16,Sunday,4,April,2023-04-09,True
2023-04-09 17:00:00,62.9,96.1,37.9,11.95,1.05,27.9,27.1,49.0,11.2,Delhi,Anand Vihar,ug/m3,ug/m3,17,Sunday,4,April,2023-04-09,True
2023-04-09 18:00:00,52.4,76.5,39.5,11.3,1.34,43.7,26.7,48.0,10.8,Delhi,Anand Vihar,ug/m3,ug/m3,18,Sunday,4,April,2023-04-09,True
2023-04-09 19:00:00,95.0,169.3,43.2,14.3,2.43,24.2,27.0,46.0,10.1,Delhi,Anand Vihar,ug/m3,ug/m3,19,Sunday,4,April,2023-04-09,True
2023-04-09 20:00:00,65.5,99.7,55.6,7.8,1.37,20.0,24.0,53.0,11.8,Delhi,Anand Vihar,ug/m3,ug/m3,20,Sunday,4,April,2023-04-09,True
2023-04-09 21:00:00,92.7,154.4,29.8,9.85,1.34,32.2,25.1,55.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,21,Sunday,4,April,2023-04-09,True
2023-04-09 22:00:00,70.7,96.4,31.7,11.9,1.1,17.2,21.2,62.0,9.8,Delhi,Anand Vihar,ug/m3,ug/m3,22,Sunday,4,April,2023-04-09,True
2023-04-09 23:00:00,62.1,100.7,20.4,7.2,1.25,14.1,21.5,63.0,7.3,Delhi,Anand Vihar,ug/m3,ug/m3,23,Sunday,4,April,2023-04-09,True
2023-04-10 00:00:00,67.9,96.3,33.5,9.0,1.17,13.4,21.6,64.0,13.8,Delhi,Anand Vihar,ug/m3,ug/m3,0,Monday,4,April,2023-04-10,False
2023-04-10 01:00:00,71.3,109.3,35.5,8.5,0.95,18.2,20.3,65.0,7.9,Delhi,Anand Vihar,ug/m3,ug/m3,1,Monday,4,April,2023-04-10,False
2023-04-10 02:00:00,66.0,131.7,24.6,13.2,0.88,12.7,16.8,63.0,8.5,Delhi,Anand Vihar,ug/m3,ug/m3,2,Monday,4,April,2023-04-10,False
2023-04-10 03:00:00,83.8,147.3,40.4,9.2,1.02,17.7,19.2,78.0,9.5,Delhi,Anand Vihar,ug/m3,ug/m3,3,Monday,4,April,2023-04-10,False
2023-04-10 04:00:00,72.3,114.2,27.0,10.2,0.95,20.7,18.2,76.0,10.7,Delhi,Anand Vihar,ug/m3,ug/m3,4,Monday,4,April,2023-04-10,False
2023-04-10 05:00:00,99.5,219.1,32.0,9.1,1.15,15.7,18.0,65.0,10.6,Delhi,Anand Vihar,ug/m3,ug/m3,5,Monday,4,April,2023-04-10,False
2023-04-10 06:00:00,94.4,137.9,37.0,14.6,1.36,16.95,20.8,72.0,2.2,Delhi,Anand Vihar,ug/m3,ug/m3,6,Monday,4,April,2023-04-10,False
2023-04-10 07:00:00,83.8,150.6,55.1,8.9,1.31,18.2,19.9,66.0,13.4,Delhi,Anand Vihar,ug/m3,ug/m3,7,Monday,4,April,2023-04-10,False
2023-04-10 08:00:00,81.9,112.5,36.3,7.7,2.18,18.2,23.0,55.0,13.0,Delhi,Anand Vihar,ug/m3,ug/m3,8,Monday,4,April,2023-04-10,False
2023-04-10 09:00:00,67.1,104.8,46.0,7.6,2.05,17.6,25.9,53.0,12.1,Delhi,Anand Vihar,ug/m3,ug/m3,9,Monday,4,April,2023-04-10,False
2023-04-10 10:00:00,84.2,117.8,41.85,13.1,1.39,36.4,25.7,53.0,9.4,Delhi,Anand Vihar,ug/m3,ug/m3,10,Monday,4,April,2023-04-10,False
2023-04-10 11:00:00,63.9,104.9,37.7,13.3,1.19,46.0,26.2,54.0,12.1,Delhi,Anand Vihar,ug/m3,ug/m3,11,Monday,4,April,2023-04-10,False
2023-04-10 12:00:00,37.9,60.9,30.7,15.0,0.99,65.7,27.3,50.0,9.7,Delhi,Anand Vihar,ug/m3,ug/m3,12,Monday,4,April,2023-04-10,False
2023-04-10 13:00:00,47.0,72.9,26.5,8.0,0.81,72.3,29.5,42.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,13,Monday,4,April,2023-04-10,False
2023-04-10 14:00:00,42.7,76.3,19.4,10.4,0.78,101.2,28.4,46.0,10.7,Delhi,Anand Vihar,ug/m3,ug/m3,14,Monday,4,April,2023-04-10,False
2023-04-10 15:00:00,44.2,108.0,33.6,20.1,0.81,50.1,28.4,42.0,10.4,Delhi,Anand Vihar,ug/m3,ug/m3,15,Monday,4,April,2023-04-10,False
2023-04-10 16:00:00,45.7,75.6,28.5,10.2,0.85,56.2,27.6,40.0,11.6,Delhi,Anand Vihar,ug/m3,ug/m3,16,Monday,4,April,2023-04-10,False
2023-04-10 17:00:00,57.1,99.2,34.0,9.5,1.32,36.0,27.2,50.0,3.6,Delhi,Anand Vihar,ug/m3,ug/m3,17,Monday,4,April,2023-04-10,False
2023-04-10 18:00:00,106.2,146.5,54.4,10.9,1.41,42.9,28.7,48.0,8.8,Delhi,Anand Vihar,ug/m3,ug/m3,18,Monday,4,April,2023-04-10,False
2023-04-10 19:00:00,124.6,185.0,39.6,12.5,1.55,21.2,25.9,53.0,5.9,Delhi,Anand Vihar,ug/m3,ug/m3,19,Monday,4,April,2023-04-10,False
2023-04-10 20:00:00,90.2,145.0,47.8,12.5,1.68,27.1,26.0,49.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,20,Monday,4,April,2023-04-10,False
2023-04-10 21:00:00,91.3,155.6,36.5,9.4,1.52,15.4,24.8,55.0,6.7,Delhi,Anand Vihar,ug/m3,ug/m3,21,Monday,4,April,2023-04-10,False
2023-04-10 22:00:00,108.1,199.4,63.4,9.5,1.43,20.4,21.5,66.0,8.3,Delhi,Anand Vihar,ug/m3,ug/m3,22,Monday,4,April,2023-04-10,False
2023-04-10 23:00:00,58.7,92.0,55.2,10.2,1.17,21.7,20.5,64.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,23,Monday,4,April,2023-04-10,False
2023-04-11 00:00:00,52.6,81.5,29.3,9.1,1.19,10.5,21.5,67.0,12.3,Delhi,Anand Vihar,ug/m3,ug/m3,0,Tuesday,4,April,2023-04-11,False
2023-04-11 01:00:00,70.0,102.7,33.2,8.1,0.94,11.1,20.1,65.0,11.2,Delhi,Anand Vihar,ug/m3,ug/m3,1,Tuesday,4,April,2023-04-11,False
2023-04-11 02:00:00,98.0,162.0,30.1,17.2,0.87,16.5,19.2,73.0,10.9,Delhi,Anand Vihar,ug/m3,ug/m3,2,Tuesday,4,April,2023-04-11,False
2023-04-11 03:00:00,69.7,108.3,28.3,9.9,0.91,16.1,19.8,67.0,6.0,Delhi,Anand Vihar,ug/m3,ug/m3,3,Tuesday,4,April,2023-04-11,False
2023-04-11 04:00:00,79.8,124.2,31.9,10.1,0.98,14.6,20.7,74.0,6.5,Delhi,Anand Vihar,ug/m3,ug/m3,4,Tuesday,4,April,2023-04-11,False
2023-04-11 05:00:00,102.2,162.1,32.7,10.1,0.91,14.2,19.9,66.0,5.6,Delhi,Anand Vihar,ug/m3,ug/m3,5,Tuesday,4,April,2023-04-11,False
2023-04-11 06:00:00,131.2,221.8,26.6,10.8,0.91,13.6,20.0,67.0,6.4,Delhi,Anand Vihar,ug/m3,ug/m3,6,Tuesday,4,April,2023-04-11,False
2023-04-11 07:00:00,85.6,129.5,42.2,12.2,1.64,20.1,21.9,73.0,9.4,Delhi,Anand Vihar,ug/m3,ug/m3,7,Tuesday,4,April,2023-04-11,False
2023-04-11 08:00:00,95.5,141.4,42.8,9.8,2.09,17.0,21.9,63.0,11.5,Delhi,Anand Vihar,ug/m3,ug/m3,8,Tuesday,4,April,2023-04-11,False
2023-04-11 09:00:00,125.3,209.4,46.2,14.6,1.8,29.3,24.4,56.0,11.5,Delhi,Anand Vihar,ug/m3,ug/m3,9,Tuesday,4,April,2023-04-11,False
2023-04-11 10:00:00,60.8,71.9,39.3,12.7,1.31,29.4,25.5,58.0,10.2,Delhi,Anand Vihar,ug/m3,ug/m3,10,Tuesday,4,April,2023-04-11,False
2023-04-11 11:00:00,81.9,123.4,31.3,10.5,1.175,38.4,25.7,47.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,11,Tuesday,4,April,2023-04-11,False
2023-04-11 12:00:00,48.3,68.9,32.4,9.3,1.04,69.7,27.3,42.0,8.3,Delhi,Anand Vihar,ug/m3,ug/m3,12,Tuesday,4,April,2023-04-11,False
2023-04-11 13:00:00,52.7,68.76666666666667,25.3,14.4,0.59,73.6,28.1,43.0,3.2,Delhi,Anand Vihar,ug/m3,ug/m3,13,Tuesday,4,April,2023-04-11,False
2023-04-11 14:00:00,48.1,68.63333333333334,28.6,10.5,0.78,47.1,30.0,49.0,11.1,Delhi,Anand Vihar,ug/m3,ug/m3,14,Tuesday,4,April,2023-04-11,False
2023-04-11 15:00:00,45.3,68.5,26.5,12.35,0.74,46.6,28.1,48.0,11.0,Delhi,Anand Vihar,ug/m3,ug/m3,15,Tuesday,4,April,2023-04-11,False
2023-04-11 16:00:00,52.1,82.9,28.1,14.2,0.65,62.5,28.0,41.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,16,Tuesday,4,April,2023-04-11,False
2023-04-11 17:00:00,77.8,117.3,40.4,13.899999999999999,1.81,29.9,28.25,43.0,8.2,Delhi,Anand Vihar,ug/m3,ug/m3,17,Tuesday,4,April,2023-04-11,False
2023-04-11 18:00:00,104.0,159.8,28.0,13.6,1.16,48.9,28.5,49.0,9.4,Delhi,Anand Vihar,ug/m3,ug/m3,18,Tuesday,4,April,2023-04-11,False
2023-04-11 19:00:00,95.4,154.1,68.4,5.9,1.38,27.6,27.7,62.0,10.0,Delhi,Anand Vihar,ug/m3,ug/m3,19,Tuesday,4,April,2023-04-11,False
2023-04-11 20:00:00,104.4,160.1,47.4,10.0,1.6,18.7,25.9,53.0,7.4,Delhi,Anand Vihar,ug/m3,ug/m3,20,Tuesday,4,April,2023-04-11,False
2023-04-11 21:00:00,113.4,173.9,65.3,14.7,1.39,18.5,25.2,65.0,6.9,Delhi,Anand Vihar,ug/m3,ug/m3,21,Tuesday,4,April,2023-04-11,False
2023-04-11 22:00:00,81.3,117.5,32.2,11.0,1.56,23.6,24.5,63.0,6.3,Delhi,Anand Vihar,ug/m3,ug/m3,22,Tuesday,4,April,2023-04-11,False
2023-04-11 23:00:00,102.0,145.5,27.8,12.7,1.08,9.4,21.9,69.0,12.7,Delhi,Anand Vihar,ug/m3,ug/m3,23,Tuesday,4,April,2023-04-11,False
2023-04-12 00:00:00,85.2,169.85,32.2,8.8,1.19,20.1,19.9,73.0,12.0,Delhi,Anand Vihar,ug/m3,ug/m3,0,Wednesday,4,April,2023-04-12,False
2023-04-12 01:00:00,117.7,194.2,32.2,12.0,1.18,20.9,20.1,71.0,9.4,Delhi,Anand Vihar,ug/m3,ug/m3,1,Wednesday,4,April,2023-04-12,False
2023-04-12 02:00:00,69.3,96.1,32.1,11.0,0.81,14.3,17.9,72.0,6.8,Delhi,Anand Vihar,ug/m3,ug/m3,2,Wednesday,4,April,2023-04-12,False
2023-04-12 03:00:00,69.4,119.9,31.5,11.7,1.17,15.3,20.0,71.0,6.3,Delhi,Anand Vihar,ug/m3,ug/m3,3,Wednesday,4,April,2023-04-12,False
2023-04-12 04:00:00,90.0,155.4,27.4,18.3,0.9,16.2,19.0,74.0,5.3,Delhi,Anand Vihar,ug/m3,ug/m3,4,Wednesday,4,April,2023-04-12,False
2023-04-12 05:00:00,96.6,170.4,24.5,15.2,0.93,19.2,20.3,76.0,13.9,Delhi,Anand Vihar,ug/m3,ug/m3,5,Wednesday,4,April,2023-04-12,False
2023-04-12 06:00:00,81.5,134.4,38.2,13.4,1.41,14.0,20.8,75.0,7.2,Delhi,Anand Vihar,ug/m3,ug/m3,6,Wednesday,4,April,2023-04-12,False
2023-04-12 07:00:00,88.4,150.7,31.0,13.4,1.34,18.4,21.5,71.0,10.9,Delhi,Anand Vihar,ug/m3,ug/m3,7,Wednesday,4,April,2023-04-12,False
2023-04-12 08:00:00,105.5,210.1,32.8,8.7,1.72,21.1,23.5,59.0,8.2,Delhi,Anand Vihar,ug/m3,ug/m3,8,Wednesday,4,April,2023-04-12,False
2023-04-12 09:00:00,77.8,120.8,40.2,9.8,1.73,31.6,24.3,54.0,8.5,Delhi,Anand Vihar,ug/m3,ug/m3,9,Wednesday,4,April,2023-04-12,False
2023-04-12 10:00:00,74.3,107.0,43.5,7.5,1.07,66.3,25.0,49.0,8.3,Delhi,Anand Vihar,ug/m3,ug/m3,10,Wednesday,4,April,2023-04-12,False
2023-04-12 11:00:00,69.2,95.0,50.1,8.0,1.45,35.6,25.6,51.0,9.9,Delhi,Anand Vihar,ug/m3,ug/m3,11,Wednesday,4,April,2023-04-12,False
2023-04-12 12:00:00,69.4,132.4,33.1,8.8,1.06,52.5,28.5,51.0,8.5,Delhi,Anand Vihar,ug/m3,ug/m3,12,Wednesday,4,April,2023-04-12,False
2023-04-12 13:00:00,46.4,88.7,30.3,10.9,0.73,47.9,27.2,42.0,10.9,Delhi,Anand Vihar,ug/m3,ug/m3,13,Wednesday,4,April,2023-04-12,False
2023-04-12 14:00:00,36.1,52.6,24.6,8.1,0.77,53.4,31.6,42.0,11.9,Delhi,Anand Vihar,ug/m3,ug/m3,14,Wednesday,4,April,2023-04-12,False
2023-04-12 15:00:00,38.1,56.7,25.8,10.9,1.04,44.3,31.2,46.0,7.4,Delhi,Anand Vihar,ug/m3,ug/m3,15,Wednesday,4,April,2023-04-12,False
2023-04-12 16:00:00,49.5,76.7,48.2,10.6,1.0,35.1,27.2,41.0,9.5,Delhi,Anand Vihar,ug/m3,ug/m3,16,Wednesday,4,April,2023-04-12,False
2023-04-12 17:00:00,58.4,105.7,27.4,8.3,2.09,57.4,29.6,43.0,4.9,Delhi,Anand Vihar,ug/m3,ug/m3,17,Wednesday,4,April,2023-04-12,False
2023-04-12 18:00:00,84.6,118.9,38.3,16.1,2.12,37.1,29.5,52.0,6.95,Delhi,Anand Vihar,ug/m3,ug/m3,18,Wednesday,4,April,2023-04-12,False
