timestamp,city,station,pm25,pm25_unit,pm10,pm10_unit,no2,so2,co,o3,temp_c,rh_pct,wind_kmh
2023-04-10 09:00:00,Delhi,Anand Vihar,67.1,ug/m3,104.8,ug/m3,46.0,7.6,2.05,17.6,25.9,53.0,12.1
2023-08-19 05:00:00,Delhi,Anand Vihar,48.3,ug/m3,91.8,ug/m3,28.9,,0.7,12.5,30.6,50.0,10.7
2023-03-31 03:00:00,Delhi,Anand Vihar,85.8,ug/m3,151.1,ug/m3,26.0,12.0,1.07,13.7,16.2,75.0,9.7
2023-01-29 00:00:00,Delhi,Anand Vihar,194.5,ug/m3,383.2,ug/m3,29.4,15.1,1.53,7.5,7.2,85.0,4.9
2023-12-18 05:00:00,Delhi,Anand Vihar,275.3,ug/m3,456.0,ug/m3,59.2,13.7,1.76,7.2,6.8,94.0,7.8
2023-06-26 04:00:00,Delhi,Anand Vihar,63.0,ug/m3,142.0,ug/m3,31.1,9.9,0.97,17.7,31.8,49.0,14.7
2023-11-19 23:00:00,Delhi,Anand Vihar,201.4,ug/m3,296.2,ug/m3,34.4,12.7,1.14,7.5,12.4,72.0,4.1
2023-07-16 06:00:00,Delhi,Anand Vihar,,ug/m3,89.6,ug/m3,16.6,8.7,0.64,8.6,34.3,48.0,9.5
2023-04-01 19:00:00,Delhi,Anand Vihar,72.3,ug/m3,116.4,ug/m3,35.5,5.0,1.04,20.6,26.9,56.0,4.6
2023-12-01 14:00:00,Delhi,Anand Vihar,123.6,ug/m3,194.2,ug/m3,33.5,16.9,0.95,27.8,19.8,56.0,6.9
2023-04-19 14:00:00,Delhi,Anand Vihar,64.1,ug/m3,115.3,ug/m3,19.6,9.9,0.66,70.0,30.5,47.0,7.8
2023-11-25 08:00:00,Delhi,Anand Vihar,216.5,ug/m3,355.1,ug/m3,48.3,16.7,1.88,10.5,12.3,76.0,2.7
2023-10-26 19:00:00,Delhi,Anand Vihar,131.4,ug/m3,249.1,ug/m3,62.8,,1.7,23.5,22.1,41.0,6.8
2023-06-08 06:00:00,Delhi,Anand Vihar,107.0,ug/m3,237.4,ug/m3,28.2,8.4,1.19,12.7,33.3,46.0,14.7
2023-02-12 09:00:00,Delhi,Anand Vihar,126.0,ug/m3,202.0,ug/m3,53.6,13.2,2.33,17.2,12.1,74.0,3.2
2023-11-02 02:00:00,Delhi,Anand Vihar,288.7,ug/m3,470.9,ug/m3,64.4,12.8,1.76,8.3,11.9,77.0,0.5
2023-12-28 03:00:00,Delhi,Anand Vihar,156.8,ug/m3,277.9,ug/m3,26.7,14.1,1.26,8.6,4.5,93.0,13.1
2023-05-28 23:00:00,Delhi,Anand Vihar,101.4,ug/m3,167.3,ug/m3,23.8,9.1,0.76,18.1,31.2,49.0,8.7
2023-07-31 08:00:00,Delhi,Anand Vihar,41.4,ug/m3,90.2,ug/m3,35.1,15.1,1.33,18.2,37.2,36.0,10.5
2023-02-14 06:00:00,Delhi,Anand Vihar,174.7,ug/m3,,ug/m3,45.7,16.7,2.25,12.9,8.1,80.0,6.6
2023-11-27 04:00:00,Delhi,Anand Vihar,221.4,ug/m3,319.7,ug/m3,,,1.97,6.4,9.8,80.0,4.0
2023-11-03 15:00:00,Delhi,Anand Vihar,258.0,ug/m3,445.0,ug/m3,30.7,15.7,1.29,22.4,22.4,50.0,5.0
2023-02-20 21:00:00,Delhi,Anand Vihar,153.8,ug/m3,269.3,ug/m3,46.7,16.0,1.27,10.0,14.0,70.0,8.1
2023-04-03 06:00:00,Delhi,Anand Vihar,76.0,ug/m3,128.4,ug/m3,56.4,11.6,1.29,17.0,18.4,64.0,10.8
2023-03-20 02:00:00,Delhi,Anand Vihar,91.8,ug/m3,159.7,ug/m3,37.2,12.3,1.62,12.6,13.4,85.0,5.2
2023-11-15 12:00:00,Delhi,Anand Vihar,243.8,ug/m3,383.2,ug/m3,35.2,7.9,1.46,21.3,20.4,54.0,6.5
2023-08-23 15:00:00,Delhi,Anand Vihar,20.8,ug/m3,49.2,ug/m3,18.4,12.6,0.69,42.8,39.6,14.0,8.2
2023-07-14 14:00:00,Delhi,Anand Vihar,33.7,ug/m3,88.0,ug/m3,,7.5,0.57,,41.7,17.0,15.0
2023-05-07 10:00:00,Delhi,Anand Vihar,72.7,ug/m3,118.5,ug/m3,31.3,7.6,1.33,69.7,31.1,42.0,15.4
2023-04-13 13:00:00,Delhi,Anand Vihar,44.2,ug/m3,61.6,ug/m3,27.2,11.4,1.01,65.2,30.2,47.0,7.7
2023-04-07 19:00:00,Delhi,Anand Vihar,94.4,ug/m3,151.2,ug/m3,73.9,20.9,1.88,33.4,25.7,46.0,7.8
2023-10-24 16:00:00,Delhi,Anand Vihar,70.3,ug/m3,115.1,ug/m3,25.1,13.5,0.96,39.3,26.2,41.0,7.0
2023-08-12 22:00:00,Delhi,Anand Vihar,43.7,ug/m3,89.5,ug/m3,19.4,3.1,0.92,15.3,33.8,46.0,14.2
2023-02-19 02:00:00,Delhi,Anand Vihar,149.4,ug/m3,221.0,ug/m3,37.8,16.2,0.99,8.9,10.2,91.0,4.8
2023-01-01 15:00:00,Delhi,Anand Vihar,146.9,ug/m3,269.9,ug/m3,28.8,9.7,1.1,31.7,17.1,54.0,5.7
2023-02-20 12:00:00,Delhi,Anand Vihar,84.4,ug/m3,128.1,ug/m3,37.3,12.9,0.95,42.3,17.2,56.0,3.4
2023-06-19 17:00:00,Delhi,Anand Vihar,53.8,ug/m3,118.9,ug/m3,28.6,6.8,1.12,29.2,40.5,27.0,12.5
2023-02-16 05:00:00,Delhi,Anand Vihar,102.9,ug/m3,152.7,ug/m3,63.3,25.2,2.19,9.7,7.7,76.0,9.2
2023-05-29 11:00:00,Delhi,Anand Vihar,77.5,ug/m3,107.5,ug/m3,33.7,13.6,1.52,52.5,34.6,35.0,12.9
2023-01-25 19:00:00,Delhi,Anand Vihar,201.5,ug/m3,335.4,ug/m3,54.0,15.8,1.88,16.1,15.0,66.0,1.6
2023-02-21 21:00:00,Delhi,Anand Vihar,180.4,ug/m3,273.5,ug/m3,47.6,17.6,2.45,10.2,13.8,64.0,4.0
2023-08-03 04:00:00,Delhi,Anand Vihar,38.8,ug/m3,74.7,ug/m3,26.4,9.8,1.16,13.7,31.8,56.0,
2023-09-15 11:00:00,Delhi,Anand Vihar,48.9,ug/m3,96.9,ug/m3,31.7,16.8,,50.0,32.0,28.0,8.2
2023-04-05 18:00:00,Delhi,Anand Vihar,107.2,ug/m3,195.3,ug/m3,49.9,12.8,1.65,32.3,25.9,45.0,7.2
2023-10-25 06:00:00,Delhi,Anand Vihar,180.1,ug/m3,281.1,ug/m3,27.1,11.6,1.46,12.9,15.0,68.0,5.5
2023-01-06 11:00:00,Delhi,Anand Vihar,146.9,ug/m3,201.4,ug/m3,66.6,18.4,1.61,18.5,12.9,63.0,6.9
2023-02-09 17:00:00,Delhi,Anand Vihar,148.8,ug/m3,239.1,ug/m3,52.7,19.2,2.04,33.7,17.0,63.0,4.8
2023-04-16 02:00:00,Delhi,Anand Vihar,60.0,ug/m3,99.8,ug/m3,26.9,14.7,0.73,21.8,21.1,71.0,8.8
2023-12-15 20:00:00,Delhi,Anand Vihar,227.7,ug/m3,387.8,ug/m3,71.2,16.0,2.1,7.3,12.5,69.0,4.2
2023-08-08 18:00:00,Delhi,Anand Vihar,44.3,ug/m3,97.6,ug/m3,28.6,,0.84,24.6,39.1,27.0,10.7
2023-07-15 05:00:00,Delhi,Anand Vihar,43.6,ug/m3,98.2,ug/m3,20.1,6.3,0.9,13.5,34.0,40.0,12.3
2023-08-06 00:00:00,Delhi,Anand Vihar,,ug/m3,,ug/m3,,,,,35.3,44.0,16.0
2023-05-09 23:00:00,Delhi,Anand Vihar,117.5,ug/m3,219.4,ug/m3,36.5,9.4,1.07,18.6,27.1,44.0,
2023-07-16 10:00:00,Delhi,Anand Vihar,35.1,ug/m3,71.4,ug/m3,37.3,6.9,1.22,17.2,40.8,36.0,5.8
2023-04-20 21:00:00,Delhi,Anand Vihar,86.2,ug/m3,126.9,ug/m3,55.5,11.5,1.52,26.6,27.1,51.0,9.9
2023-02-17 21:00:00,Delhi,Anand Vihar,172.5,ug/m3,279.6,ug/m3,64.8,10.2,3.09,12.0,12.7,80.0,2.8
2023-12-10 10:00:00,Delhi,Anand Vihar,156.3,ug/m3,288.1,ug/m3,31.9,10.5,1.82,13.4,11.9,60.0,5.5
2023-04-19 06:00:00,Delhi,Anand Vihar,78.1,ug/m3,115.9,ug/m3,43.5,14.6,1.22,20.4,24.2,70.0,7.9
2023-05-30 11:00:00,Delhi,Anand Vihar,102.0,ug/m3,158.1,ug/m3,24.4,9.3,1.11,40.9,36.3,34.0,
2023-07-14 19:00:00,Delhi,Anand Vihar,57.3,ug/m3,118.1,ug/m3,32.9,9.5,0.87,17.2,37.8,22.0,16.6
2023-12-12 19:00:00,Delhi,Anand Vihar,246.9,ug/m3,365.2,ug/m3,49.2,10.1,1.85,10.2,16.4,51.0,5.7
2023-11-01 16:00:00,Delhi,Anand Vihar,186.7,ug/m3,340.0,ug/m3,39.7,18.0,1.7,20.8,22.2,47.0,1.0
2023-01-19 22:00:00,Delhi,Anand Vihar,281.3,ug/m3,471.7,ug/m3,41.4,13.6,1.39,5.3,9.5,80.0,3.4
2023-05-18 21:00:00,Delhi,Anand Vihar,,ug/m3,,ug/m3,32.3,9.4,1.22,26.8,31.1,44.0,17.2
2023-03-26 02:00:00,Delhi,Anand Vihar,69.1,ug/m3,99.6,ug/m3,21.0,9.1,0.74,12.1,15.1,73.0,8.7
2023-04-12 03:00:00,Delhi,Anand Vihar,69.4,ug/m3,119.9,ug/m3,31.5,11.7,1.17,15.3,20.0,71.0,6.3
2023-04-21 22:00:00,Delhi,Anand Vihar,115.8,ug/m3,167.9,ug/m3,36.6,15.4,1.58,18.7,24.6,56.0,6.1
2023-11-06 08:00:00,Delhi,Anand Vihar,591.2,ug/m3,941.7,ug/m3,65.8,11.3,2.5,11.5,14.1,60.0,4.6
2023-08-28 01:00:00,Delhi,Anand Vihar,35.6,ug/m3,68.1,ug/m3,28.6,7.5,0.89,6.8,30.9,51.0,11.2
2023-03-08 16:00:00,Delhi,Anand Vihar,89.6,ug/m3,122.6,ug/m3,34.0,12.7,1.27,51.1,18.6,52.0,11.5
2023-04-24 12:00:00,Delhi,Anand Vihar,69.7,ug/m3,115.8,ug/m3,16.7,11.7,1.36,49.6,31.5,39.0,6.0
2023-03-29 18:00:00,Delhi,Anand Vihar,168.1,ug/m3,254.9,ug/m3,38.8,,1.53,27.4,24.2,41.0,3.1
2023-09-19 09:00:00,Delhi,Anand Vihar,57.1,ug/m3,122.4,ug/m3,39.1,13.1,1.16,29.5,28.8,53.0,6.4
2023-07-12 17:00:00,Delhi,Anand Vihar,35.0,ug/m3,64.5,ug/m3,26.9,8.8,0.86,47.9,40.8,25.0,13.2
2023-01-24 20:00:00,Delhi,Anand Vihar,372.0,ug/m3,,ug/m3,63.0,22.6,3.0,11.5,11.2,67.0,4.9
2023-12-27 16:00:00,Delhi,Anand Vihar,85.6,ug/m3,133.8,ug/m3,33.3,12.9,1.57,14.7,14.5,65.0,6.3
2023-09-07 08:00:00,Delhi,Anand Vihar,39.2,ug/m3,85.1,ug/m3,38.1,11.8,1.57,18.4,32.8,46.0,11.6
2023-03-23 21:00:00,Delhi,Anand Vihar,126.3,ug/m3,202.8,ug/m3,48.8,12.2,1.52,11.5,22.2,56.0,7.8
2023-09-14 06:00:00,Delhi,Anand Vihar,79.8,ug/m3,200.3,ug/m3,32.0,9.1,1.29,12.7,27.9,51.0,11.7
2023-12-03 07:00:00,Delhi,Anand Vihar,386.6,ug/m3,724.8,ug/m3,37.5,,1.78,4.7,7.4,83.0,5.5
2023-08-22 16:00:00,Delhi,Anand Vihar,35.1,ug/m3,64.1,ug/m3,21.0,5.8,,33.6,39.9,26.0,13.5
2023-12-08 14:00:00,Delhi,Anand Vihar,134.4,ug/m3,242.1,ug/m3,26.0,13.2,,19.3,17.9,56.0,0.5
2023-03-20 08:00:00,Delhi,Anand Vihar,,ug/m3,184.6,ug/m3,53.5,10.4,1.47,15.5,18.9,71.0,
2023-06-24 03:00:00,Delhi,Anand Vihar,61.6,ug/m3,138.6,ug/m3,23.2,6.2,0.74,18.9,33.8,56.0,11.1
2023-04-09 22:00:00,Delhi,Anand Vihar,70.7,ug/m3,96.4,ug/m3,31.7,11.9,1.1,17.2,21.2,62.0,9.8
2023-11-23 12:00:00,Delhi,Anand Vihar,173.6,ug/m3,,ug/m3,39.2,15.4,1.34,21.4,18.7,52.0,3.1
2023-07-11 06:00:00,Delhi,Anand Vihar,50.3,ug/m3,97.0,ug/m3,23.0,10.9,1.01,19.5,36.5,40.0,15.2
2023-11-11 17:00:00,Delhi,Anand Vihar,892.9,ug/m3,1967.5,ug/m3,30.0,13.9,2.21,12.3,19.7,50.0,1.1
2023-05-27 23:00:00,Delhi,Anand Vihar,106.3,ug/m3,173.3,ug/m3,22.8,,2.68,18.6,28.0,55.0,11.8
2023-12-01 12:00:00,Delhi,Anand Vihar,162.7,ug/m3,251.5,ug/m3,34.9,13.5,1.83,21.0,17.4,58.0,0.8
2023-03-13 02:00:00,Delhi,Anand Vihar,83.36,ug/m3,138.07,ug/m3,41.49,15.08,1.1,14.6,10.0,84.0,10.9
2023-07-09 03:00:00,Delhi,Anand Vihar,0.0284,mg/m3,0.0576,mg/m3,16.5,7.5,0.7,10.7,32.6,50.0,12.4
2023-02-04 17:00:00,Delhi,Anand Vihar,114.8,ug/m3,214.9,ug/m3,38.6,15.4,1.65,26.9,13.3,58.0,2.0
2023-03-17 01:00:00,Delhi,Anand Vihar,110.0,ug/m3,190.1,ug/m3,23.7,10.1,1.39,12.6,13.7,86.0,11.5
2023-09-08 10:00:00,Delhi,Anand Vihar,59.6,ug/m3,122.2,ug/m3,33.8,8.5,,30.2,32.2,42.0,4.3
2023-01-27 00:00:00,Delhi,Anand Vihar,179.9,ug/m3,252.0,ug/m3,42.9,10.5,1.85,8.5,7.6,85.0,4.3
2023-01-08 18:00:00,Delhi,Anand Vihar,166.5,ug/m3,257.6,ug/m3,53.5,,1.32,11.6,13.9,68.0,8.9
2023-09-02 19:00:00,Delhi,Anand Vihar,56.3,ug/m3,116.9,ug/m3,26.3,10.4,1.41,17.0,34.9,31.0,12.7
2023-01-14 06:00:00,Delhi,Anand Vihar,246.3,ug/m3,,ug/m3,39.4,8.5,1.19,5.7,4.4,81.0,3.1
2023-11-11 18:00:00,Delhi,Anand Vihar,977.2,ug/m3,1596.3,ug/m3,48.9,11.2,1.37,10.7,18.9,55.0,5.5
2023-06-11 18:00:00,Delhi,Anand Vihar,51.0,ug/m3,104.2,ug/m3,22.0,8.8,0.92,31.8,39.9,27.0,14.9
2023-03-26 10:00:00,Delhi,Anand Vihar,100.3,ug/m3,156.4,ug/m3,53.2,11.3,1.72,25.9,21.4,60.0,7.2
2023-05-30 16:00:00,Delhi,Anand Vihar,64.4,ug/m3,108.7,ug/m3,34.5,10.9,0.86,116.7,41.1,34.0,9.8
2023-12-03 08:00:00,Delhi,Anand Vihar,213.8,ug/m3,365.7,ug/m3,49.1,12.4,1.43,9.2,11.0,82.0,8.5
2023-08-27 11:00:00,Delhi,Anand Vihar,32.8,ug/m3,58.5,ug/m3,17.2,10.9,0.83,28.4,35.3,36.0,9.9
2023-03-19 14:00:00,Delhi,Anand Vihar,51.6,ug/m3,75.8,ug/m3,20.1,10.1,1.18,43.1,,46.0,11.0
2023-01-28 23:00:00,Delhi,Anand Vihar,190.4,ug/m3,296.0,ug/m3,43.1,20.0,1.86,7.8,8.5,84.0,7.1
2023-08-08 10:00:00,Delhi,Anand Vihar,33.7,ug/m3,69.0,ug/m3,41.3,11.5,0.98,18.6,40.1,28.0,14.9
2023-07-18 00:00:00,Delhi,Anand Vihar,38.0,ug/m3,79.2,ug/m3,25.5,9.8,1.02,12.9,34.7,45.0,10.7
2023-02-13 01:00:00,Delhi,Anand Vihar,205.9,ug/m3,333.3,ug/m3,44.7,16.7,1.39,12.3,9.0,85.0,9.0
2023-08-26 20:00:00,Delhi,Anand Vihar,54.3,ug/m3,108.0,ug/m3,33.9,8.7,1.21,22.0,35.9,34.0,14.7
2023-10-07 17:00:00,Delhi,Anand Vihar,71.9,ug/m3,102.9,ug/m3,,12.3,1.05,23.0,27.3,34.0,3.9
2023-11-06 05:00:00,Delhi,Anand Vihar,509.6,ug/m3,921.0,ug/m3,42.0,14.3,,6.0,12.9,77.0,6.3
2023-06-19 14:00:00,Delhi,Anand Vihar,68.1,ug/m3,139.0,ug/m3,20.1,20.8,0.59,96.6,41.5,24.0,10.1
2023-10-27 11:00:00,Delhi,Anand Vihar,185.3,ug/m3,353.7,ug/m3,29.3,9.7,1.55,28.0,21.9,45.0,4.2
2023-05-04 17:00:00,Delhi,Anand Vihar,109.2,ug/m3,156.3,ug/m3,43.8,10.3,1.77,45.7,33.7,36.0,13.3
2023-10-10 16:00:00,Delhi,Anand Vihar,101.7,ug/m3,140.7,ug/m3,27.3,16.6,1.15,26.4,27.8,39.0,5.0
2023-08-14 15:00:00,Delhi,Anand Vihar,23.8,ug/m3,54.3,ug/m3,16.8,11.3,0.78,31.7,,27.0,11.5
2023-02-18 01:00:00,Delhi,Anand Vihar,95.0,ug/m3,159.2,ug/m3,30.6,12.3,1.12,3.9,7.4,86.0,4.7
2023-12-17 20:00:00,Delhi,Anand Vihar,170.2,ug/m3,259.6,ug/m3,62.5,8.7,2.14,8.3,11.8,68.0,1.9
2023-02-03 17:00:00,Delhi,Anand Vihar,82.3,ug/m3,138.6,ug/m3,48.7,12.2,1.97,21.2,,54.0,7.2
2023-06-15 09:00:00,Delhi,Anand Vihar,69.0,ug/m3,120.8,ug/m3,44.2,14.7,,22.4,35.5,33.0,15.3
2023-09-10 02:00:00,Delhi,Anand Vihar,36.6,ug/m3,85.6,ug/m3,20.0,15.7,0.82,10.3,23.6,50.0,10.9
2023-09-09 23:00:00,Delhi,Anand Vihar,61.0,ug/m3,121.5,ug/m3,41.0,9.4,0.57,12.1,28.9,47.0,13.4
2023-06-15 03:00:00,Delhi,Anand Vihar,53.1,ug/m3,101.8,ug/m3,31.8,8.5,0.93,16.6,30.3,46.0,15.3
2023-03-11 14:00:00,Delhi,Anand Vihar,,ug/m3,,ug/m3,,,,,22.5,55.0,11.2
2023-12-12 18:00:00,Delhi,Anand Vihar,287.4,ug/m3,509.3,ug/m3,82.2,12.0,2.23,16.8,16.0,59.0,6.1
2023-01-17 01:00:00,Delhi,Anand Vihar,182.6,ug/m3,306.1,ug/m3,34.4,13.0,1.71,7.9,6.4,93.0,0.5
2023-03-13 23:00:00,Delhi,Anand Vihar,122.9,ug/m3,219.3,ug/m3,34.3,13.5,1.8,13.7,16.6,77.0,8.0
2023-09-27 09:00:00,Delhi,Anand Vihar,57.1,ug/m3,97.7,ug/m3,39.2,7.5,1.2,24.6,27.3,45.0,5.3
2023-03-30 23:00:00,Delhi,Anand Vihar,129.4,ug/m3,183.4,ug/m3,49.9,19.3,,10.1,19.3,72.0,10.0
2023-06-02 04:00:00,Delhi,Anand Vihar,78.1,ug/m3,178.6,ug/m3,23.8,9.4,0.71,11.1,27.2,47.0,11.7
2023-05-02 17:00:00,Delhi,Anand Vihar,106.9,ug/m3,201.1,ug/m3,38.4,9.4,1.15,54.8,33.6,31.0,12.3
2023-09-17 02:00:00,Delhi,Anand Vihar,36.9,ug/m3,70.2,ug/m3,21.2,8.9,1.33,11.1,22.3,56.0,4.5
2023-02-11 20:00:00,Delhi,Anand Vihar,108.8,ug/m3,210.3,ug/m3,43.7,9.7,1.76,10.7,14.1,70.0,4.9
2023-10-13 07:00:00,Delhi,Anand Vihar,141.5,ug/m3,227.5,ug/m3,34.2,9.5,1.28,16.2,22.3,60.0,8.4
2023-01-27 09:00:00,Delhi,Anand Vihar,192.5,ug/m3,264.5,ug/m3,51.8,14.4,3.22,10.6,12.0,72.0,6.6
2023-03-02 05:00:00,Delhi,Anand Vihar,109.2,ug/m3,182.4,ug/m3,32.0,10.3,1.27,15.3,12.6,70.0,13.3
2023-06-28 15:00:00,Delhi,Anand Vihar,70.6,ug/m3,147.2,ug/m3,17.8,9.9,0.95,48.0,43.3,20.0,14.6
2023-07-24 02:00:00,Delhi,Anand Vihar,42.9,ug/m3,91.0,ug/m3,24.6,10.8,0.94,,32.9,54.0,12.4
2023-04-28 22:00:00,Delhi,Anand Vihar,94.1,ug/m3,132.3,ug/m3,30.8,,2.15,29.4,27.9,50.0,4.0
2023-08-29 11:00:00,Delhi,Anand Vihar,34.2,ug/m3,74.4,ug/m3,30.5,9.4,1.33,40.1,34.6,30.0,12.4
2023-02-19 06:00:00,Delhi,Anand Vihar,149.4,ug/m3,255.2,ug/m3,44.8,13.8,1.88,11.5,10.2,87.0,4.1
2023-09-20 15:00:00,Delhi,Anand Vihar,34.4,ug/m3,68.3,ug/m3,15.6,7.0,0.87,41.5,32.9,21.0,9.9
2023-06-22 02:00:00,Delhi,Anand Vihar,62.1,ug/m3,117.6,ug/m3,22.1,9.4,0.76,14.7,32.5,47.0,14.6
2023-10-14 04:00:00,Delhi,Anand Vihar,96.7,ug/m3,151.0,ug/m3,42.0,10.5,0.71,11.6,15.6,68.0,7.2
2023-07-25 00:00:00,Delhi,Anand Vihar,43.2,ug/m3,78.7,ug/m3,23.5,16.8,0.7,12.1,34.0,47.0,10.1
2023-12-25 10:00:00,Delhi,Anand Vihar,177.8,ug/m3,333.7,ug/m3,68.8,11.6,2.73,22.6,11.9,69.0,3.1
2023-08-09 19:00:00,Delhi,Anand Vihar,51.1,ug/m3,91.4,ug/m3,26.7,9.7,1.27,30.3,37.6,23.0,12.7
2023-11-25 11:00:00,Delhi,Anand Vihar,154.1,ug/m3,290.7,ug/m3,44.6,9.7,2.17,22.6,17.0,65.0,0.5
2023-01-12 07:00:00,Delhi,Anand Vihar,253.9,ug/m3,393.2,ug/m3,60.8,26.1,1.96,9.4,9.6,88.0,3.5
2023-02-25 16:00:00,Delhi,Anand Vihar,89.6,ug/m3,155.6,ug/m3,34.6,15.2,1.15,30.1,18.3,55.0,5.3
2023-05-06 12:00:00,Delhi,Anand Vihar,45.8,ug/m3,71.1,ug/m3,33.0,11.7,1.06,59.5,34.8,34.0,8.8
2023-11-03 22:00:00,Delhi,Anand Vihar,443.8,ug/m3,588.8,ug/m3,52.4,14.1,1.41,8.7,15.2,59.0,6.9
2023-10-16 09:00:00,Delhi,Anand Vihar,151.4,ug/m3,211.1,ug/m3,51.4,10.5,1.97,15.6,23.9,52.0,5.2
2023-05-29 05:00:00,Delhi,Anand Vihar,99.1,ug/m3,,ug/m3,27.0,8.7,1.08,19.5,29.8,60.0,9.7
2023-11-24 21:00:00,Delhi,Anand Vihar,331.9,ug/m3,482.7,ug/m3,62.1,19.4,2.3,10.2,14.5,63.0,1.8
2023-11-12 00:00:00,Delhi,Anand Vihar,1045.7,ug/m3,1868.8,ug/m3,20.9,9.5,1.37,8.3,10.1,77.0,0.5
2023-06-08 20:00:00,Delhi,Anand Vihar,89.9,ug/m3,217.7,ug/m3,40.7,7.8,1.7,17.4,37.7,36.0,12.0
2023-05-25 11:00:00,Delhi,Anand Vihar,82.1,ug/m3,144.5,ug/m3,30.8,6.6,0.79,82.0,34.9,37.0,9.3
2023-02-18 21:00:00,Delhi,Anand Vihar,180.7,ug/m3,320.3,ug/m3,47.4,10.8,1.58,14.4,12.3,74.0,10.0
2023-06-13 06:00:00,Delhi,Anand Vihar,81.8,ug/m3,,ug/m3,26.4,12.0,1.29,30.8,32.6,53.0,14.1
2023-10-25 04:00:00,Delhi,Anand Vihar,141.2,ug/m3,225.9,ug/m3,35.9,12.2,1.23,13.0,16.4,62.0,5.2
2023-05-24 16:00:00,Delhi,Anand Vihar,92.3,ug/m3,134.5,ug/m3,29.9,6.1,0.7,73.7,38.7,36.0,10.5
2023-08-03 22:00:00,Delhi,Anand Vihar,35.4,ug/m3,85.9,ug/m3,27.9,9.6,,15.8,37.2,49.0,13.1
2023-10-12 18:00:00,Delhi,Anand Vihar,116.9,ug/m3,174.7,ug/m3,45.4,15.1,0.73,41.0,27.0,35.0,0.6
2023-10-17 08:00:00,Delhi,Anand Vihar,416.3,ug/m3,632.2,ug/m3,46.2,13.6,2.07,10.1,20.6,67.0,3.6
2023-03-08 03:00:00,Delhi,Anand Vihar,101.5,ug/m3,160.5,ug/m3,,12.5,1.26,17.3,13.4,85.0,5.3
2023-02-06 01:00:00,Delhi,Anand Vihar,139.7,ug/m3,,ug/m3,44.9,19.3,1.46,8.6,9.6,79.0,4.7
2023-04-19 13:00:00,Delhi,Anand Vihar,50.3,ug/m3,73.3,ug/m3,21.7,13.5,0.84,63.7,30.3,44.0,7.0
2023-05-21 12:00:00,Delhi,Anand Vihar,49.6,ug/m3,,ug/m3,23.4,12.6,0.48,61.1,36.1,33.0,13.1
2023-04-05 02:00:00,Delhi,Anand Vihar,67.2,ug/m3,106.2,ug/m3,27.3,7.8,1.08,9.6,15.2,80.0,7.8
2023-01-10 01:00:00,Delhi,Anand Vihar,186.0,ug/m3,253.5,ug/m3,39.7,10.7,1.82,8.0,5.5,87.0,3.8
2023-01-03 06:00:00,Delhi,Anand Vihar,239.5,ug/m3,341.3,ug/m3,47.4,11.1,1.1,5.7,6.2,86.0,7.5
2023-12-10 05:00:00,Delhi,Anand Vihar,143.8,ug/m3,261.4,ug/m3,32.7,13.9,1.6,5.6,7.1,74.0,6.4
2023-12-10 03:00:00,Delhi,Anand Vihar,152.9,ug/m3,210.6,ug/m3,42.2,9.0,1.06,5.6,6.2,82.0,0.7
2023-07-29 21:00:00,Delhi,Anand Vihar,45.0,ug/m3,97.4,ug/m3,33.4,7.6,1.09,16.5,37.6,31.0,13.6
2023-06-06 11:00:00,Delhi,Anand Vihar,51.8,ug/m3,113.5,ug/m3,31.2,8.7,1.15,46.0,39.1,28.0,11.4
2023-06-03 16:00:00,Delhi,Anand Vihar,,ug/m3,105.6,ug/m3,19.3,13.4,,44.8,40.4,22.0,14.5
2023-09-06 10:00:00,Delhi,Anand Vihar,53.9,ug/m3,118.0,ug/m3,39.6,14.5,1.09,20.6,35.2,36.0,4.9
2023-05-20 03:00:00,Delhi,Anand Vihar,76.6,ug/m3,126.1,ug/m3,26.0,6.5,0.82,14.2,26.8,56.0,13.7
2023-07-31 12:00:00,Delhi,Anand Vihar,38.7,ug/m3,85.5,ug/m3,24.1,7.6,0.56,45.6,41.5,22.0,15.4
2023-03-27 08:00:00,Delhi,Anand Vihar,136.9,ug/m3,250.5,ug/m3,54.3,19.2,2.04,20.8,18.4,70.0,5.6
2023-05-25 22:00:00,Delhi,Anand Vihar,106.8,ug/m3,206.3,ug/m3,26.3,5.9,1.08,26.0,32.9,46.0,12.2
2023-02-26 10:00:00,Delhi,Anand Vihar,122.8,ug/m3,,ug/m3,48.7,9.3,1.65,23.8,14.6,63.0,0.9
2023-12-31 16:00:00,Delhi,Anand Vihar,118.1,ug/m3,206.9,ug/m3,32.6,9.2,0.98,15.5,14.0,57.0,2.8
2023-05-02 12:00:00,Delhi,Anand Vihar,48.5,ug/m3,83.1,ug/m3,32.3,10.1,0.8,56.3,33.2,37.0,8.4
2023-12-08 13:00:00,Delhi,Anand Vihar,97.7,ug/m3,155.8,ug/m3,34.3,16.4,0.91,24.5,15.8,57.0,6.8
2023-07-22 06:00:00,Delhi,Anand Vihar,35.1,ug/m3,70.4,ug/m3,25.7,7.2,1.0,13.3,33.3,40.0,14.0
2023-08-23 19:00:00,Delhi,Anand Vihar,47.3,ug/m3,111.2,ug/m3,40.5,7.7,1.3,15.8,39.9,32.0,10.0
